features,model,acc_mean,acc_std,f1_mean,f1_std,above_73,norm_above_73,acc_mean_above_73
"X1,X3,X5,X6,count_5",Categorical,0.5999692307692307,0.0756350565224085,0.6391662170391584,0.07755662391134598,0.04,0.042790207730865726,0.0
"X1,X3,X5,above_4,above_5",Categorical,0.5983999999999999,0.07669162718624095,0.6390419122323511,0.0786150030507746,0.03,0.04308440095452659,0.0
"X1,X3,X5,above_4,count_3",Categorical,0.5907846153846154,0.06841865381128975,0.6481243047166808,0.07091835182852733,0.01,0.020937628179567347,0.0
"X1,X3,X5,above_4,count_5",Categorical,0.5983999999999999,0.07669162718624095,0.6390419122323511,0.0786150030507746,0.03,0.04308440095452659,0.0
"X1,X3,X5,above_5,count_3",Categorical,0.6030615384615385,0.07386073413754617,0.6354090837061892,0.07903796381940631,0.04,0.04284188424507973,0.0
"X1,X3,X5,above_5,count_5",Categorical,0.5813384615384616,0.0804250998531586,0.6184565435356204,0.08128261575210953,0.02,0.03226884890909598,0.0
"X1,X3,X5,count_3,count_5",Categorical,0.6030615384615385,0.07386073413754617,0.6354090837061892,0.07903796381940631,0.04,0.04284188424507973,0.0
"X1,X3,X6,above_4,above_5",Categorical,0.6024307692307693,0.07520203320932597,0.6396337551729673,0.08217341608602467,0.03,0.04490947899051023,0.0
"X1,X3,X6,above_4,count_3",Categorical,0.5996153846153846,0.08200256165720186,0.659096586661023,0.08414335273265137,0.06,0.055916657118765034,0.0
"X1,X3,X6,above_4,count_5",Categorical,0.6024307692307693,0.07520203320932597,0.6396337551729673,0.08217341608602467,0.03,0.04490947899051023,0.0
"X1,X3,X6,above_5,count_3",Categorical,0.5837230769230769,0.07436999458568325,0.6236794806041674,0.07933645297356585,0.01,0.024598470572265052,0.0
"X1,X3,X6,above_5,count_5",Categorical,0.5929384615384615,0.07295653078796567,0.6265524343479908,0.07665778080057019,0.01,0.030144509143085196,0.0
"X1,X3,X6,count_3,count_5",Categorical,0.5837230769230769,0.07436999458568325,0.6236794806041674,0.07933645297356585,0.01,0.024598470572265052,0.0
"X1,X3,above_4,above_5,count_3",Categorical,0.5984615384615384,0.07523281419275067,0.6403992719583711,0.0811951057803777,0.04,0.04019577337274094,0.0
"X1,X3,above_4,above_5,count_5",Categorical,0.6123692307692308,0.07788898791144884,0.6433642884898254,0.07841085243940855,0.07,0.06549158219684525,0.0
"X1,X3,above_4,count_3,count_5",Categorical,0.5984615384615384,0.07523281419275067,0.6403992719583711,0.0811951057803777,0.04,0.04019577337274094,0.0
"X1,X3,above_5,count_3,count_5",Categorical,0.5988461538461538,0.0778897339248734,0.6333494464694799,0.07604983192315756,0.05,0.046106301485673185,0.0
"X1,X5,X6,above_4,above_5",Categorical,0.6077538461538462,0.0841300542939499,0.6454014095404953,0.08623309278660846,0.07,0.07310332158101984,0.0
"X1,X5,X6,above_4,count_3",Categorical,0.6094923076923078,0.08440198404802227,0.6617455325430197,0.08049928000976027,0.04,0.07667720751881257,0.0
"X1,X5,X6,above_4,count_5",Categorical,0.6077538461538462,0.0841300542939499,0.6454014095404953,0.08623309278660846,0.07,0.07310332158101984,0.0
"X1,X5,X6,above_5,count_3",Categorical,0.5860769230769232,0.07750865574873772,0.6235292455597217,0.07610615826912791,0.03,0.031665212009992505,0.0
"X1,X5,X6,above_5,count_5",Categorical,0.5951846153846153,0.07460623417325657,0.6324147835538523,0.07904410531143577,0.0,0.03537913390457148,0.0
"X1,X5,X6,count_3,count_5",Categorical,0.5860769230769232,0.07750865574873772,0.6235292455597217,0.07610615826912791,0.03,0.031665212009992505,0.0
"X1,X5,above_4,above_5,count_3",Categorical,0.5951384615384615,0.07600956651095592,0.6362143701363613,0.07681745565848104,0.02,0.0380092013633101,0.0
"X1,X5,above_4,above_5,count_5",Categorical,0.6047384615384614,0.07898548439784446,0.6378398305706824,0.07535532154861115,0.05,0.05638321151512582,0.0
"X1,X5,above_4,count_3,count_5",Categorical,0.5951384615384615,0.07600956651095592,0.6362143701363613,0.07681745565848104,0.02,0.0380092013633101,0.0
"X1,X5,above_5,count_3,count_5",Categorical,0.5917076923076923,0.07669810023645733,0.6214094390307308,0.08281838968787679,0.02,0.03568834060848103,0.0
"X1,X6,above_4,above_5,count_3",Categorical,0.6138307692307693,0.084503280983885,0.6486262898628188,0.0913267319348185,0.07,0.08460751865023375,0.0
