features,penalty,acc_mean,acc_std,f1_mean,f1_std,above_73,norm_above_73,acc_mean_above_73
"X3,X5,X6,mean,above_5",l1,0.5279384615384616,0.08150760519204335,0.5963512260620017,0.09005632391403205,0.0,0.006586617032660835,0.0
"X3,X5,X6,mean,above_5",l2,0.5291692307692308,0.08621122265252132,0.5934879538139486,0.09224788926767219,0.0,0.009915766803840875,0.0
"X3,X5,X6,mean,above_5",elasticnet,0.5291692307692308,0.08527822061489441,0.5930673895761429,0.09192300812318221,0.0,0.009261189277290582,0.0
"X3,X5,X6,mean,above_5",,0.5283846153846155,0.08264370664800018,0.5920067403889955,0.09035858795473309,0.0,0.007352308482408865,0.0
"X3,X5,X6,F_w_mean,above_4",l1,0.5643076923076924,0.08582106057297255,0.6271822638916543,0.09277975699228633,0.0,0.026761821742739333,0.0
"X3,X5,X6,F_w_mean,above_4",l2,0.5508461538461539,0.07736652946628021,0.6184664507796521,0.08195561847191381,0.0,0.010288678337281199,0.0
"X3,X5,X6,F_w_mean,above_4",elasticnet,0.5523692307692307,0.07776795099000251,0.6187583553753147,0.08180985208732934,0.0,0.011182452410864574,0.0
"X3,X5,X6,F_w_mean,above_4",,0.5519076923076923,0.07973346724441731,0.6145039048735987,0.08623380473204992,0.0,0.012754852598228061,0.0
"X3,X5,X6,F_w_mean,above_5",l1,0.5551230769230769,0.08022602832810419,0.6188350776186187,0.08734883911373752,0.0,0.014636040277508311,0.0
"X3,X5,X6,F_w_mean,above_5",l2,0.5427846153846153,0.07860972281283059,0.6108185705602776,0.0779453086594326,0.0,0.008619260787926297,0.0
"X3,X5,X6,F_w_mean,above_5",elasticnet,0.5439846153846154,0.07716610685616633,0.6116039550384039,0.07753351901383441,0.0,0.007963501029831899,0.0
"X3,X5,X6,F_w_mean,above_5",,0.5515076923076924,0.07041432075968168,0.6152824321210915,0.07489803960571582,0.0,0.0056241890081006884,0.0
"X3,X5,X6,above_4,above_5",l1,0.5363076923076924,0.08359015258669801,0.6007731627495257,0.09379194364535073,0.0,0.010247329735346367,0.0
"X3,X5,X6,above_4,above_5",l2,0.5354769230769231,0.079983081051169,0.5971067102906913,0.09076134319469004,0.0,0.0075067590865951495,0.0
"X3,X5,X6,above_4,above_5",elasticnet,0.5366923076923077,0.08051061159798538,0.598402278565558,0.09066061884347852,0.0,0.008174692683988072,0.0
"X3,X5,X6,above_4,above_5",,0.5346923076923077,0.07860751879963086,0.5956202254434363,0.08999229802362768,0.0,0.00648498095521477,0.0
"X3,X5,mean,F_w_mean,above_4",l1,0.5675076923076924,0.08653002488789999,0.6314513796200288,0.08963750238684075,0.01,0.030199341346002995,0.0
"X3,X5,mean,F_w_mean,above_4",l2,0.5571538461538462,0.07609068865116338,0.6265648078258631,0.07731170874278481,0.0,0.011555918256744513,0.0
"X3,X5,mean,F_w_mean,above_4",elasticnet,0.5591076923076924,0.07460132460711469,0.6270982618210987,0.07585883590971854,0.0,0.010989200937390642,0.0
"X3,X5,mean,F_w_mean,above_4",,0.5563999999999999,0.0735375667792364,0.6252991220770404,0.07519728506478864,0.0,0.00912028465160919,0.0
"X3,X5,mean,F_w_mean,above_5",l1,0.5543384615384616,0.080161045003759,0.6192577418851541,0.08387691055028952,0.0,0.01421295192808969,0.0
"X3,X5,mean,F_w_mean,above_5",l2,0.5448153846153846,0.07433576631639817,0.6121525316316788,0.07551455514115829,0.0,0.006365777225994629,0.0
"X3,X5,mean,F_w_mean,above_5",elasticnet,0.5456153846153846,0.0778708914784271,0.6131041463491179,0.0781930648698444,0.0,0.008946507311205387,0.0
"X3,X5,mean,F_w_mean,above_5",,0.5508461538461539,0.06640573690195092,0.6160391335466034,0.0703081180540688,0.0,0.0034892657763795354,0.0
"X3,X5,mean,above_4,above_5",l1,0.554523076923077,0.0837263279271561,0.6167952656515496,0.09390260984048726,0.01,0.018048227283872786,0.0
"X3,X5,mean,above_4,above_5",l2,0.5553230769230769,0.08623592793187877,0.6138614303218545,0.09466812788451151,0.03,0.021404425557450923,0.0
"X3,X5,mean,above_4,above_5",elasticnet,0.555723076923077,0.08780548162586602,0.6142701060536343,0.09627171959306596,0.04,0.023582981482428544,0.0
"X3,X5,mean,above_4,above_5",,0.5532615384615385,0.08977520380892996,0.6108468448988561,0.09716686921018776,0.02,0.024495044172447633,0.0
"X3,X5,F_w_mean,above_4,above_5",l1,0.5642307692307693,0.08590854501450293,0.6262477753852461,0.09271091744346946,0.01,0.026828135577581902,0.0
"X3,X5,F_w_mean,above_4,above_5",l2,0.5510615384615385,0.07873066814468728,0.6160214390559338,0.08452497381314829,0.01,0.011519347648503597,0.0
"X3,X5,F_w_mean,above_4,above_5",elasticnet,0.5514615384615386,0.07585235580821999,0.6164768672783907,0.08167554228807926,0.01,0.009292230262684886,0.0
"X3,X5,F_w_mean,above_4,above_5",,0.5522923076923077,0.07205701063092396,0.6171434928447345,0.08124018165516014,0.0,0.006827569934604982,0.0
"X3,X6,mean,F_w_mean,above_4",l1,0.5623538461538462,0.08436787717031201,0.6281619261322237,0.08905906673236783,0.0,0.023456482115658317,0.0
"X3,X6,mean,F_w_mean,above_4",l2,0.5555692307692308,0.07776379955165552,0.6245687461608965,0.07924710504130697,0.0,0.012445684743589536,0.0
"X3,X6,mean,F_w_mean,above_4",elasticnet,0.5563538461538462,0.07929024056288837,0.6251185523852775,0.08087846084040097,0.0,0.014261877392951927,0.0
"X3,X6,mean,F_w_mean,above_4",,0.5516153846153845,0.0779708259808886,0.620954916354496,0.08023222627155639,0.0,0.011073479684339027,0.0
"X3,X6,mean,F_w_mean,above_5",l1,0.5543538461538462,0.0792395977157497,0.619282031732685,0.08435988023962969,0.0,0.01332363864340469,0.0
"X3,X6,mean,F_w_mean,above_5",l2,0.5451846153846154,0.07690266036749076,0.6123946189784528,0.07834974294826047,0.0,0.008125306793260623,0.0
"X3,X6,mean,F_w_mean,above_5",elasticnet,0.5451846153846154,0.07814102105550987,0.6128076625185832,0.07854353296443857,0.0,0.009011338514445133,0.0
"X3,X6,mean,F_w_mean,above_5",,0.5472153846153847,0.07396199087825149,0.6141259965945925,0.07745395592507151,0.0,0.006730544111376746,0.0
"X3,X6,mean,above_4,above_5",l1,0.5383230769230769,0.08581198520447902,0.5955998606882933,0.09744850373551116,0.0,0.012751911419042306,0.0
"X3,X6,mean,above_4,above_5",l2,0.5308,0.08333747745119835,0.5876946164317496,0.09539633372563945,0.0,0.008417740124720186,0.0
"X3,X6,mean,above_4,above_5",elasticnet,0.5312,0.08318855178405857,0.5877649221528896,0.09459182346110566,0.0,0.008429878757130749,0.0
"X3,X6,mean,above_4,above_5",,0.5315384615384615,0.08518535307609064,0.5895500717902283,0.09405285380009824,0.0,0.00990938545907638,0.0
"X3,X6,F_w_mean,above_4,above_5",l1,0.5578615384615386,0.08293317906211671,0.6215314800311567,0.09084121027998333,0.0,0.018964166471356902,0.0
"X3,X6,F_w_mean,above_4,above_5",l2,0.5467384615384615,0.07728615237616909,0.6130937559345349,0.08482407552962701,0.0,0.008865026409251242,0.0
"X3,X6,F_w_mean,above_4,above_5",elasticnet,0.5483384615384614,0.07760594743267475,0.6145357695457888,0.08542267761249091,0.0,0.009620725768736627,0.0
"X3,X6,F_w_mean,above_4,above_5",,0.5435846153846153,0.07807235454614328,0.6098766973545453,0.08606844987226803,0.0,0.008476489729544512,0.0
"X3,mean,F_w_mean,above_4,above_5",l1,0.5606769230769232,0.08213117520666804,0.6246219928508052,0.08753465459294335,0.01,0.01962207818085071,0.0
"X3,mean,F_w_mean,above_4,above_5",l2,0.5530923076923078,0.07484911686758895,0.6192478469134415,0.0783536945777419,0.0,0.009051024382070838,0.0
"X3,mean,F_w_mean,above_4,above_5",elasticnet,0.5511076923076924,0.0754397224012412,0.6177154180021684,0.07771851952843642,0.0,0.008862152889812625,0.0
"X3,mean,F_w_mean,above_4,above_5",,0.548276923076923,0.07963668388449097,0.6165408250891864,0.08115223072274678,0.0,0.011247574980196795,0.0
"X5,X6,mean,F_w_mean,above_4",l1,0.5615692307692308,0.08485503963512885,0.6271903034835808,0.08831577532737213,0.0,0.023576487121904632,0.0
"X5,X6,mean,F_w_mean,above_4",l2,0.552,0.07831660822750404,0.6218117566812036,0.0803743281782477,0.0,0.011518342799292869,0.0
"X5,X6,mean,F_w_mean,above_4",elasticnet,0.5552,0.07873505268119187,0.6248067533870573,0.07909905944470523,0.0,0.013205856701635654,0.0
"X5,X6,mean,F_w_mean,above_4",,0.5555692307692308,0.07184344583926339,0.6242161745094681,0.07426262997179252,0.0,0.007592662630596214,0.0
"X5,X6,mean,F_w_mean,above_5",l1,0.5527692307692308,0.07900550501379767,0.6183732647652973,0.08312655084036387,0.0,0.0124396676469537,0.0
"X5,X6,mean,F_w_mean,above_5",l2,0.5400461538461538,0.07696689674961744,0.6086130880320094,0.07670663528812438,0.0,0.0067936281822259525,0.0
"X5,X6,mean,F_w_mean,above_5",elasticnet,0.5420307692307692,0.07580382029685336,0.6105141711006189,0.07605358966939571,0.0,0.006575013613325464,0.0
"X5,X6,mean,F_w_mean,above_5",,0.5472615384615385,0.06830598750471355,0.6135666274517474,0.07108800595485287,0.0,0.0037332094595873277,0.0
"X5,X6,mean,above_4,above_5",l1,0.5387384615384615,0.08532329884295253,0.6005307608793905,0.09867141488231856,0.0,0.012493302688660224,0.0
"X5,X6,mean,above_4,above_5",l2,0.5379230769230768,0.0851427968649619,0.5987512376584586,0.09166069348606054,0.0,0.012037237935964007,0.0
"X5,X6,mean,above_4,above_5",elasticnet,0.535923076923077,0.08619157827584127,0.5964155806199094,0.09543808891413137,0.0,0.012170858149476604,0.0
"X5,X6,mean,above_4,above_5",,0.5406615384615384,0.08522639672205351,0.6015646800795483,0.08909847834810024,0.0,0.013155373920669788,0.0
"X5,X6,F_w_mean,above_4,above_5",l1,0.5578769230769232,0.08398415742403358,0.6211992537366667,0.09063494669336332,0.0,0.020208050954391377,0.0
"X5,X6,F_w_mean,above_4,above_5",l2,0.5419692307692308,0.07954488294269382,0.6102906037470325,0.0839585834586024,0.0,0.009043497197049444,0.0
"X5,X6,F_w_mean,above_4,above_5",elasticnet,0.5407846153846154,0.07801152850625129,0.6084979650149724,0.08330150616029024,0.0,0.007644083785345757,0.0
"X5,X6,F_w_mean,above_4,above_5",,0.5444153846153846,0.07720890128650856,0.6105947786025753,0.08171791268646819,0.0,0.008115739084180285,0.0
"X5,mean,F_w_mean,above_4,above_5",l1,0.5591076923076924,0.08326763864173413,0.6237645054507608,0.08698604827748696,0.01,0.020069014111910977,0.0
"X5,mean,F_w_mean,above_4,above_5",l2,0.5487538461538461,0.07352999468477606,0.6156411108283876,0.0780791217868107,0.0,0.006852036408342643,0.0
"X5,mean,F_w_mean,above_4,above_5",elasticnet,0.5471692307692309,0.07425821573099031,0.613857402092904,0.07857205741416287,0.0,0.006906406957228661,0.0
"X5,mean,F_w_mean,above_4,above_5",,0.5482769230769231,0.06902423208833702,0.6162559540306354,0.07151871165088668,0.0,0.004234918147642541,0.0
"X6,mean,F_w_mean,above_4,above_5",l1,0.5543538461538463,0.08100669999319181,0.6200014268672506,0.08620170149002462,0.0,0.015068250425319007,0.0
"X6,mean,F_w_mean,above_4,above_5",l2,0.5491846153846154,0.07662664575874822,0.6156458070242083,0.08071609802576425,0.0,0.009145024026574466,0.0
"X6,mean,F_w_mean,above_4,above_5",elasticnet,0.5483846153846154,0.07460360731795797,0.6153055076440608,0.07873909284033288,0.0,0.007458150187734325,0.0
"X6,mean,F_w_mean,above_4,above_5",,0.549523076923077,0.07543818975408131,0.6180788245827559,0.07865801297221306,0.0,0.008369718266619253,0.0
"X1,X3,X5,X6,mean,F_w_mean",l1,0.5639846153846153,0.07383336267424763,0.6247776505907019,0.078732941746347,0.0,0.012271701610940489,0.0
"X1,X3,X5,X6,mean,F_w_mean",l2,0.5496461538461539,0.06725377356826602,0.6142216660004579,0.07254373929233832,0.0,0.003662553154999415,0.0
"X1,X3,X5,X6,mean,F_w_mean",elasticnet,0.5488923076923077,0.06771243756639862,0.6136270786860707,0.07220238882774678,0.0,0.0037402628013895045,0.0
"X1,X3,X5,X6,mean,F_w_mean",,0.5556307692307692,0.06570067321982677,0.6192730399571155,0.07010905254455838,0.0,0.003977255202166408,0.0
"X1,X3,X5,X6,mean,above_4",l1,0.5588,0.08151656600068713,0.6257126863603002,0.08463200436470654,0.0,0.017856214612006593,0.0
"X1,X3,X5,X6,mean,above_4",l2,0.5548307692307692,0.07500927595497733,0.6245424554397646,0.0787685022174874,0.0,0.009763853207177986,0.0
"X1,X3,X5,X6,mean,above_4",elasticnet,0.5552307692307692,0.0761995201028545,0.6241633925208518,0.08015743310174375,0.0,0.01090749290473636,0.0
"X1,X3,X5,X6,mean,above_4",,0.5541076923076923,0.07247086498855487,0.6239025469878432,0.07573256207415845,0.0,0.0076105304002102026,0.0
"X1,X3,X5,X6,mean,above_5",l1,0.5492,0.0739153457895941,0.6123858575596918,0.0755888274435744,0.0,0.007221719607263921,0.0
"X1,X3,X5,X6,mean,above_5",l2,0.5456615384615385,0.06827611189589887,0.6109933976544581,0.07340383938907795,0.0,0.0034680485514804182,0.0
"X1,X3,X5,X6,mean,above_5",elasticnet,0.5432769230769231,0.07039118254356619,0.6089279229117358,0.07499487688302212,0.0,0.00399314742009893,0.0
"X1,X3,X5,X6,mean,above_5",,0.5492769230769231,0.06983681909834633,0.6153782375102216,0.07230509439739505,0.0,0.004829681436682165,0.0
"X1,X3,X5,X6,F_w_mean,above_4",l1,0.5616,0.08222322624971148,0.6255680391888017,0.08416691183033022,0.0,0.020275928843572544,0.0
"X1,X3,X5,X6,F_w_mean,above_4",l2,0.5555538461538462,0.08145478870852403,0.61994944942286,0.08567741178676222,0.0,0.016111567238522584,0.0
"X1,X3,X5,X6,F_w_mean,above_4",elasticnet,0.5552,0.08170788783778005,0.6200579031935773,0.08642997119834468,0.0,0.016204543048311315,0.0
"X1,X3,X5,X6,F_w_mean,above_4",,0.5500153846153847,0.0785545436710121,0.6153595525553481,0.08422620102386807,0.0,0.010975760771447018,0.0
"X1,X3,X5,X6,F_w_mean,above_5",l1,0.5567846153846154,0.07099932327371469,0.6175397919796819,0.0748296902660402,0.0,0.007350208597142749,0.0
"X1,X3,X5,X6,F_w_mean,above_5",l2,0.5511230769230769,0.07020337489148115,0.6154069392855859,0.07402290573979789,0.0,0.0054174058312873585,0.0
"X1,X3,X5,X6,F_w_mean,above_5",elasticnet,0.5503230769230769,0.0710047235698497,0.6144574813300755,0.07578215120868995,0.0,0.005695125403002543,0.0
"X1,X3,X5,X6,F_w_mean,above_5",,0.5511230769230769,0.06815674763749156,0.6162655829030743,0.07254198437652294,0.0,0.004338900826620251,0.0
"X1,X3,X5,X6,above_4,above_5",l1,0.5488153846153846,0.0797688539416958,0.6159123967091981,0.08249759629397892,0.0,0.011562281718623058,0.0
"X1,X3,X5,X6,above_4,above_5",l2,0.5471692307692307,0.07694560285563151,0.6139711914420579,0.08260621022978526,0.0,0.008748260829699483,0.0
"X1,X3,X5,X6,above_4,above_5",elasticnet,0.5471692307692307,0.07694560285563151,0.6142786905088073,0.08239462802827215,0.0,0.008748260829699483,0.0
"X1,X3,X5,X6,above_4,above_5",,0.5463846153846154,0.07367074519933169,0.6139988492433666,0.08200664275743137,0.0,0.006344536015375324,0.0
"X1,X3,X5,mean,F_w_mean,above_4",l1,0.5663384615384616,0.07869987331102636,0.6300012721382601,0.08247887649750593,0.0,0.018782703788324362,0.0
"X1,X3,X5,mean,F_w_mean,above_4",l2,0.5592153846153846,0.07490980612212554,0.6287894272947468,0.07615244859816059,0.0,0.01130770160831962,0.0
"X1,X3,X5,mean,F_w_mean,above_4",elasticnet,0.5607846153846154,0.07547639467970203,0.6295630180262424,0.07668278218090788,0.0,0.012481838884510155,0.0
"X1,X3,X5,mean,F_w_mean,above_4",,0.5536461538461538,0.07232230785184993,0.6228110025270355,0.07402835921956365,0.0,0.0073753365146381755,0.0
"X1,X3,X5,mean,F_w_mean,above_5",l1,0.5579846153846154,0.07165489119350237,0.6185683994102359,0.07606693572591516,0.0,0.008183905146135095,0.0
"X1,X3,X5,mean,F_w_mean,above_5",l2,0.5503692307692308,0.0660842639425484,0.6160701995017035,0.07028140227185133,0.0,0.003281828948972776,0.0
"X1,X3,X5,mean,F_w_mean,above_5",elasticnet,0.5503692307692308,0.0677578773341403,0.6155582755904699,0.07171286206516538,0.0,0.004011879191992418,0.0
"X1,X3,X5,mean,F_w_mean,above_5",,0.5500461538461539,0.06701071361838322,0.6147253567403121,0.06972583957187437,0.0,0.0036216226538785534,0.0
"X1,X3,X5,mean,above_4,above_5",l1,0.5571846153846155,0.07315835301170069,0.6247039953165904,0.07950190743185537,0.0,0.009083177009912347,0.0
"X1,X3,X5,mean,above_4,above_5",l2,0.5463846153846155,0.07153345722777965,0.6158940969265055,0.07615791665969505,0.0,0.005131405683733714,0.0
"X1,X3,X5,mean,above_4,above_5",elasticnet,0.5491538461538461,0.07317657173499982,0.6174664600522504,0.07636609303242849,0.0,0.006729883141119775,0.0
"X1,X3,X5,mean,above_4,above_5",,0.5484153846153846,0.07471300671757941,0.6164975462196084,0.07630247197215083,0.0,0.007540492173634172,0.0
"X1,X3,X5,F_w_mean,above_4,above_5",l1,0.5595384615384615,0.07783079812063265,0.6238999172213393,0.08048158058970968,0.0,0.01425648629111087,0.0
"X1,X3,X5,F_w_mean,above_4,above_5",l2,0.5526923076923077,0.07457060511977218,0.6187092752395081,0.08031194694234253,0.0,0.008710127545058066,0.0
"X1,X3,X5,F_w_mean,above_4,above_5",elasticnet,0.551923076923077,0.07536903292639727,0.6182231370830309,0.07969937641064273,0.0,0.009070359903303071,0.0
"X1,X3,X5,F_w_mean,above_4,above_5",,0.5487538461538461,0.07268760912776029,0.6151893995150806,0.08054684338560841,0.0,0.0063246271329255865,0.0
"X1,X3,X6,mean,F_w_mean,above_4",l1,0.5628,0.08068798257822771,0.6267076628481777,0.08361502246909619,0.0,0.01912434263872187,0.0
"X1,X3,X6,mean,F_w_mean,above_4",l2,0.5547846153846154,0.07689288484408015,0.6239785116328875,0.07817424378912835,0.0,0.011342619508492802,0.0
"X1,X3,X6,mean,F_w_mean,above_4",elasticnet,0.5544,0.0763611847245993,0.6235978712099043,0.07882148294637781,0.0,0.010735513030704524,0.0
"X1,X3,X6,mean,F_w_mean,above_4",,0.5572153846153846,0.0724459218840725,0.625126542713074,0.07592936098461825,0.0,0.008539210888023008,0.0
"X1,X3,X6,mean,F_w_mean,above_5",l1,0.5567692307692308,0.07331459326627146,0.6171727675484653,0.07587658014696166,0.0,0.009067710118323968,0.0
"X1,X3,X6,mean,F_w_mean,above_5",l2,0.5499384615384616,0.06913648965042579,0.6137567251574834,0.07146015435140356,0.0,0.004601284989181442,0.0
"X1,X3,X6,mean,F_w_mean,above_5",elasticnet,0.5491538461538462,0.06843106495508874,0.612575758497956,0.07188880839558179,0.0,0.004111794153637605,0.0
"X1,X3,X6,mean,F_w_mean,above_5",,0.5484615384615386,0.06731204381537936,0.6138328273192968,0.07045639285110267,0.0,0.003498694506103406,0.0
"X1,X3,X6,mean,above_4,above_5",l1,0.5562923076923076,0.08345103656012057,0.6209592298896596,0.08608360280051389,0.01,0.018691693739159132,0.0
"X1,X3,X6,mean,above_4,above_5",l2,0.5527692307692308,0.08132904893814652,0.6183974347748582,0.08193523901730904,0.02,0.014659089110254042,0.0
"X1,X3,X6,mean,above_4,above_5",elasticnet,0.5535692307692307,0.0810021199225839,0.619299303854981,0.08180527594327719,0.01,0.014699272491129567,0.0
"X1,X3,X6,mean,above_4,above_5",,0.5531846153846154,0.07956754564221914,0.6183065464324387,0.08047150638869353,0.02,0.013134732940762728,0.0
"X1,X3,X6,F_w_mean,above_4,above_5",l1,0.5556,0.07904339905970165,0.6195360594679766,0.08135281413266313,0.0,0.013678602443454091,0.0
"X1,X3,X6,F_w_mean,above_4,above_5",l2,0.5491846153846154,0.0752471132159718,0.6153310655187583,0.07981380121827074,0.0,0.00813160679581093,0.0
"X1,X3,X6,F_w_mean,above_4,above_5",elasticnet,0.5495846153846153,0.07625365797802482,0.6157576320970687,0.08075657331980375,0.0,0.008990967483209489,0.0
"X1,X3,X6,F_w_mean,above_4,above_5",,0.5507538461538461,0.07371606971964283,0.6183090623647538,0.07988451962695355,0.0,0.0075166673260341765,0.0
"X1,X3,mean,F_w_mean,above_4,above_5",l1,0.5599076923076923,0.07453772961456952,0.6236225429137792,0.07950094911445113,0.0,0.011245775625104537,0.0
"X1,X3,mean,F_w_mean,above_4,above_5",l2,0.5527538461538462,0.07211013765527508,0.6201037487229065,0.07389462913931387,0.0,0.006985810983582197,0.0
"X1,X3,mean,F_w_mean,above_4,above_5",elasticnet,0.5535384615384616,0.07076789296394385,0.620757898369417,0.07308226549499196,0.0,0.006324076763488118,0.0
"X1,X3,mean,F_w_mean,above_4,above_5",,0.5471538461538461,0.07151591869799992,0.6156180442530771,0.07332696237985147,0.0,0.005283217060136236,0.0
"X1,X5,X6,mean,F_w_mean,above_4",l1,0.5647846153846153,0.08293203747790528,0.6287645861946057,0.08644877921260469,0.0,0.023175762908125175,0.0
"X1,X5,X6,mean,F_w_mean,above_4",l2,0.5579692307692308,0.078979850624914,0.626880065417823,0.08007246557948504,0.0,0.014697055065154951,0.0
"X1,X5,X6,mean,F_w_mean,above_4",elasticnet,0.5579846153846154,0.08121319594293942,0.6266571895819459,0.0835932566857617,0.0,0.017084491342826413,0.0
"X1,X5,X6,mean,F_w_mean,above_4",,0.5571384615384615,0.07433842969943281,0.6264633062252198,0.0766615741404558,0.0,0.010027103980132845,0.0
"X1,X5,X6,mean,F_w_mean,above_5",l1,0.5575384615384614,0.0722208971708721,0.6180835270688008,0.07631701849495304,0.0,0.008470797659987817,0.0
"X1,X5,X6,mean,F_w_mean,above_5",l2,0.5487846153846154,0.07084955140938609,0.612091548020357,0.07631804900922909,0.0,0.005267601911029929,0.0
"X1,X5,X6,mean,F_w_mean,above_5",elasticnet,0.5503538461538462,0.06949585318180831,0.6136061979021141,0.07454545287431812,0.0,0.004869077203018546,0.0
"X1,X5,X6,mean,F_w_mean,above_5",,0.5483846153846154,0.06905152008490112,0.6144157467514244,0.07250975721779396,0.0,0.004267445678101667,0.0
"X1,X5,X6,mean,above_4,above_5",l1,0.5563384615384616,0.07790899865231178,0.6232205369459587,0.08177610123065875,0.01,0.012905935941795899,0.0
"X1,X5,X6,mean,above_4,above_5",l2,0.5499538461538461,0.07968858173647965,0.615798924057318,0.08556854118140117,0.01,0.011930125921950752,0.0
"X1,X5,X6,mean,above_4,above_5",elasticnet,0.5503692307692307,0.07878744380785016,0.6167062239320815,0.08421113453003883,0.01,0.011305576732869027,0.0
"X1,X5,X6,mean,above_4,above_5",,0.549876923076923,0.07775281117085359,0.6164177074336881,0.08209235676716653,0.01,0.010262445023097921,0.0
"X1,X5,X6,F_w_mean,above_4,above_5",l1,0.5548000000000001,0.08035506413015267,0.618992662212298,0.084473991124597,0.0,0.01461676113004684,0.0
"X1,X5,X6,F_w_mean,above_4,above_5",l2,0.5463846153846155,0.07425858386817319,0.613997909235674,0.07978652456590267,0.0,0.006705796873994974,0.0
"X1,X5,X6,F_w_mean,above_4,above_5",elasticnet,0.5471692307692309,0.07454230203649072,0.6139159875237189,0.0806530050247555,0.0,0.00708919802507213,0.0
"X1,X5,X6,F_w_mean,above_4,above_5",,0.5467384615384616,0.07479701288216446,0.6142015476060956,0.08139377688438977,0.0,0.007140462085529653,0.0
"X1,X5,mean,F_w_mean,above_4,above_5",l1,0.5603230769230769,0.07728876002392264,0.6241031331597022,0.08243881329691252,0.0,0.014068766424128909,0.0
"X1,X5,mean,F_w_mean,above_4,above_5",l2,0.550723076923077,0.07300075544717322,0.6166181026013704,0.07878795635481764,0.0,0.00702812152756449,0.0
"X1,X5,mean,F_w_mean,above_4,above_5",elasticnet,0.5495230769230769,0.07161986931343406,0.6155451853402756,0.07817496633302971,0.0,0.005868939967515363,0.0
"X1,X5,mean,F_w_mean,above_4,above_5",,0.5494615384615384,0.07060997968254369,0.6181863290182392,0.07216536882881014,0.0,0.005281380642970568,0.0
"X1,X6,mean,F_w_mean,above_4,above_5",l1,0.5559538461538461,0.07935648129964153,0.6200285115717943,0.08384876885215307,0.0,0.014145797008657257,0.0
"X1,X6,mean,F_w_mean,above_4,above_5",l2,0.5488307692307692,0.0733288354367426,0.6157981629501788,0.07807174523391636,0.0,0.006743556026629904,0.0
"X1,X6,mean,F_w_mean,above_4,above_5",elasticnet,0.5472461538461538,0.07256592024542298,0.6143588241035082,0.0781105319172908,0.0,0.005893583771229727,0.0
"X1,X6,mean,F_w_mean,above_4,above_5",,0.5494923076923076,0.07172962218097104,0.6180797103725325,0.07434572199472267,0.0,0.005926322011593266,0.0
"X3,X5,X6,mean,F_w_mean,above_4",l1,0.5623538461538462,0.08531083576090938,0.627426776620795,0.08963596377939285,0.0,0.02470009087362124,0.0
"X3,X5,X6,mean,F_w_mean,above_4",l2,0.5520153846153847,0.07475013842974655,0.6216869693305767,0.07740620695478916,0.0,0.008631434052359221,0.0
"X3,X5,X6,mean,F_w_mean,above_4",elasticnet,0.5539692307692308,0.0750787137239169,0.6228278632040023,0.07716539582866094,0.0,0.009523336976023922,0.0
"X3,X5,X6,mean,F_w_mean,above_4",,0.5548615384615384,0.07220982575045617,0.6240659064123829,0.07495085759379612,0.0,0.0076455451355327275,0.0
"X3,X5,X6,mean,F_w_mean,above_5",l1,0.5527538461538462,0.07951280496779217,0.6176317022955091,0.08465085622595345,0.0,0.012901885793143553,0.0
"X3,X5,X6,mean,F_w_mean,above_5",l2,0.5408461538461539,0.07558885206307224,0.609883570336831,0.07468165949206208,0.0,0.006167653612063617,0.0
"X3,X5,X6,mean,F_w_mean,above_5",elasticnet,0.5408461538461539,0.07580022794301493,0.6098703125519114,0.07485944615040983,0.0,0.006290302788479085,0.0
"X3,X5,X6,mean,F_w_mean,above_5",,0.5492923076923077,0.06648394209290705,0.6151988889922648,0.0691904884131176,0.0,0.003283244415796638,0.0
"X3,X5,X6,mean,above_4,above_5",l1,0.5355230769230769,0.08326391917683428,0.5992525824787726,0.09412266941813509,0.0,0.009754259628427353,0.0
"X3,X5,X6,mean,above_4,above_5",l2,0.5346923076923077,0.0802494262546542,0.5952458503198561,0.08818121837456318,0.0,0.007471488580371388,0.0
"X3,X5,X6,mean,above_4,above_5",elasticnet,0.5331384615384616,0.0789602311705638,0.5930362177728393,0.08875855254745656,0.0,0.006330352148341767,0.0
"X3,X5,X6,mean,above_4,above_5",,0.5370615384615385,0.0822353657778415,0.597846755400245,0.08615379827972204,0.0,0.009483630068272797,0.0
"X3,X5,X6,F_w_mean,above_4,above_5",l1,0.5578769230769232,0.08398415742403358,0.6210099011537658,0.09163161360507177,0.0,0.020208050954391377,0.0
"X3,X5,X6,F_w_mean,above_4,above_5",l2,0.5443538461538462,0.0758123048200632,0.612496085386704,0.08212127097250765,0.0,0.007167442699254956,0.0
"X3,X5,X6,F_w_mean,above_4,above_5",elasticnet,0.5443538461538462,0.07560096270637152,0.6121424146414315,0.08123346613677905,0.0,0.007032369479232359,0.0
"X3,X5,X6,F_w_mean,above_4,above_5",,0.5487384615384615,0.07478786725637653,0.6158779965051382,0.0813606565866338,0.0,0.007682158958854823,0.0
"X3,X5,mean,F_w_mean,above_4,above_5",l1,0.5602923076923078,0.08365912662379174,0.6242078751396991,0.08830305213891716,0.01,0.021251481218389046,0.0
"X3,X5,mean,F_w_mean,above_4,above_5",l2,0.5475384615384615,0.07489811620228433,0.6147117477529389,0.07773885406654206,0.0,0.007422676667351746,0.0
