features,model,acc_mean,acc_std,f1_mean,f1_std,above_73,norm_above_73,acc_mean_above_73
"X1,X3,X6,mean,above_4,above_5,count_5",Gaussian,0.5308615384615385,0.08214342198343048,0.5440147598952055,0.10083892908885367,0.01,0.007669436715738165,0.0
"X1,X3,X6,mean,above_4,count_3,count_5",Gaussian,0.5345230769230769,0.09068661690242448,0.576340433957789,0.0975552359036529,0.01,0.015560536693285942,0.0
"X1,X3,X6,mean,above_5,count_3,count_5",Gaussian,0.5345384615384615,0.0801877604318572,0.544905719336952,0.09339639611294163,0.02,0.007393619473191726,0.0
"X1,X3,X6,F_w_mean,above_4,above_5,count_3",Gaussian,0.5429076923076923,0.0865900755481363,0.5905133535380162,0.08929879603783576,0.01,0.015360540843957438,0.0
"X1,X3,X6,F_w_mean,above_4,above_5,count_5",Gaussian,0.5515230769230769,0.08397618569162099,0.5721725670242441,0.10290021982747045,0.01,0.016779634531408738,0.0
"X1,X3,X6,F_w_mean,above_4,count_3,count_5",Gaussian,0.5429076923076923,0.0865900755481363,0.5905133535380162,0.08929879603783576,0.01,0.015360540843957438,0.0
"X1,X3,X6,F_w_mean,above_5,count_3,count_5",Gaussian,0.5587692307692308,0.07675951842370465,0.5773009139217159,0.08964086828666645,0.01,0.012849074105700908,0.0
"X1,X3,X6,above_4,above_5,count_3,count_5",Gaussian,0.5389076923076923,0.08627938518378714,0.562757844929624,0.09362229761444296,0.01,0.013386608955515689,0.0
"X1,X3,mean,F_w_mean,above_4,above_5,count_3",Gaussian,0.5563692307692307,0.08396717307285123,0.5998835070519116,0.09085411400717054,0.02,0.019327485032619496,0.0
"X1,X3,mean,F_w_mean,above_4,above_5,count_5",Gaussian,0.5530307692307693,0.08511501581483588,0.5758566313732779,0.10519703877800006,0.01,0.01880051676551886,0.0
"X1,X3,mean,F_w_mean,above_4,count_3,count_5",Gaussian,0.5563692307692307,0.08396717307285123,0.5998835070519116,0.09085411400717054,0.02,0.019327485032619496,0.0
"X1,X3,mean,F_w_mean,above_5,count_3,count_5",Gaussian,0.5491076923076923,0.0773950688764506,0.5658322575644892,0.1002694455278255,0.02,0.009712865075181876,0.0
"X1,X3,mean,above_4,above_5,count_3,count_5",Gaussian,0.5396461538461539,0.08200241156794463,0.5593442498788609,0.09568521488665079,0.01,0.01013478712667748,0.0
"X1,X3,F_w_mean,above_4,above_5,count_3,count_5",Gaussian,0.5646769230769231,0.08146525596224492,0.5930392243176885,0.09008652318984914,0.01,0.021210352639556618,0.0
"X1,X5,X6,mean,F_w_mean,above_4,above_5",Gaussian,0.5665846153846155,0.09134007720678812,0.605531272312578,0.10086159173940766,0.03,0.03680036755307192,0.0
"X1,X5,X6,mean,F_w_mean,above_4,count_3",Gaussian,0.5738153846153846,0.08417647846416017,0.6219865096685679,0.09026906720272541,0.0,0.03176653177045108,0.0
"X1,X5,X6,mean,F_w_mean,above_4,count_5",Gaussian,0.5665846153846155,0.09134007720678812,0.605531272312578,0.10086159173940766,0.03,0.03680036755307192,0.0
"X1,X5,X6,mean,F_w_mean,above_5,count_3",Gaussian,0.5495846153846153,0.08441566780174284,0.5823372711399323,0.09448244610616727,0.0,0.016289795309790467,0.0
"X1,X5,X6,mean,F_w_mean,above_5,count_5",Gaussian,0.5765076923076924,0.08135039414298455,0.591531028877827,0.09596473766030988,0.03,0.02959329798414645,0.0
"X1,X5,X6,mean,F_w_mean,count_3,count_5",Gaussian,0.5495846153846153,0.08441566780174284,0.5823372711399323,0.09448244610616727,0.0,0.016289795309790467,0.0
"X1,X5,X6,mean,above_4,above_5,count_3",Gaussian,0.5598923076923077,0.0862623643482984,0.5920367823044151,0.09811237940427929,0.01,0.024305921649014572,0.0
"X1,X5,X6,mean,above_4,above_5,count_5",Gaussian,0.5442,0.08877492449410988,0.557500203054454,0.10383367156036788,0.01,0.018177552389575746,0.0
"X1,X5,X6,mean,above_4,count_3,count_5",Gaussian,0.5598923076923077,0.0862623643482984,0.5920367823044151,0.09811237940427929,0.01,0.024305921649014572,0.0
"X1,X5,X6,mean,above_5,count_3,count_5",Gaussian,0.5407230769230769,0.08122419990918701,0.5462493002462595,0.09737790123203663,0.0,0.009895095103408358,0.0
"X1,X5,X6,F_w_mean,above_4,above_5,count_3",Gaussian,0.5571538461538461,0.0833861410589917,0.5981466281784146,0.08936868643733409,0.01,0.01909357215226848,0.0
"X1,X5,X6,F_w_mean,above_4,above_5,count_5",Gaussian,0.5598307692307692,0.08644836883002929,0.5853355909499462,0.09706630066555877,0.02,0.02450818232441998,0.0
"X1,X5,X6,F_w_mean,above_4,count_3,count_5",Gaussian,0.5571538461538461,0.0833861410589917,0.5981466281784146,0.08936868643733409,0.01,0.01909357215226848,0.0
"X1,X5,X6,F_w_mean,above_5,count_3,count_5",Gaussian,0.5547384615384615,0.07592028831290615,0.570395270554642,0.09171898107258483,0.01,0.010485835006409872,0.0
"X1,X5,X6,above_4,above_5,count_3,count_5",Gaussian,0.5534615384615384,0.0850262402935796,0.5734133521230693,0.09782717733353849,0.01,0.01893393349519068,0.0
"X1,X5,mean,F_w_mean,above_4,above_5,count_3",Gaussian,0.5765538461538461,0.08201489834350743,0.6163230131861135,0.09316119505127368,0.01,0.030675684893178845,0.0
"X1,X5,mean,F_w_mean,above_4,above_5,count_5",Gaussian,0.5771538461538462,0.08872252470783586,0.6046381594701649,0.10080522902615807,0.04,0.042467458943261316,0.0
"X1,X5,mean,F_w_mean,above_4,count_3,count_5",Gaussian,0.5765538461538461,0.08201489834350743,0.6163230131861135,0.09316119505127368,0.01,0.030675684893178845,0.0
"X1,X5,mean,F_w_mean,above_5,count_3,count_5",Gaussian,0.5709076923076924,0.07637902838038306,0.5937943803928836,0.09240951399607521,0.02,0.018628719882290423,0.0
"X1,X5,mean,above_4,above_5,count_3,count_5",Gaussian,0.5482,0.09284027258155671,0.5667571616217154,0.10546112264941107,0.02,0.025103161982612865,0.0
"X1,X5,F_w_mean,above_4,above_5,count_3,count_5",Gaussian,0.5725538461538462,0.07820825483451448,0.6006130988245149,0.09182424257506462,0.02,0.022048615125502047,0.0
"X1,X6,mean,F_w_mean,above_4,above_5,count_3",Gaussian,0.5441230769230769,0.08795746147761314,0.5899769311848736,0.09142541157450915,0.01,0.017289290306938265,0.0
"X1,X6,mean,F_w_mean,above_4,above_5,count_5",Gaussian,0.5510615384615385,0.08320124458559329,0.5745576514898176,0.09685438857386357,0.02,0.015751108553472504,0.0
"X1,X6,mean,F_w_mean,above_4,count_3,count_5",Gaussian,0.5441230769230769,0.08795746147761314,0.5899769311848736,0.09142541157450915,0.01,0.017289290306938265,0.0
"X1,X6,mean,F_w_mean,above_5,count_3,count_5",Gaussian,0.5503692307692307,0.0784955039604934,0.5648328592738263,0.09539186795203446,0.02,0.011056504384979071,0.0
"X1,X6,mean,above_4,above_5,count_3,count_5",Gaussian,0.5289230769230769,0.08403972011027297,0.5506169985703925,0.09514241489156383,0.01,0.008363788006430672,0.0
"X1,X6,F_w_mean,above_4,above_5,count_3,count_5",Gaussian,0.552476923076923,0.08140479464820223,0.5803742252953296,0.08915783942928851,0.0,0.014601151312473748,0.0
"X1,mean,F_w_mean,above_4,above_5,count_3,count_5",Gaussian,0.5475076923076923,0.08924330946364366,0.5732294961157647,0.10129284648032812,0.01,0.02043309698193252,0.0
"X3,X5,X6,mean,F_w_mean,above_4,above_5",Gaussian,0.5616923076923076,0.09706814540347933,0.5953768254412569,0.10680413046087343,0.03,0.04146678502964907,0.0
"X3,X5,X6,mean,F_w_mean,above_4,count_3",Gaussian,0.5928153846153846,0.08172317394572555,0.6398538333703239,0.08339545296499859,0.03,0.04661012666593045,0.0
"X3,X5,X6,mean,F_w_mean,above_4,count_5",Gaussian,0.5616923076923076,0.09706814540347933,0.5953768254412569,0.10680413046087343,0.03,0.04146678502964907,0.0
"X3,X5,X6,mean,F_w_mean,above_5,count_3",Gaussian,0.5493846153846154,0.09597102619969469,0.5764662467804872,0.1061238913806969,0.01,0.02991948392691235,0.0
"X3,X5,X6,mean,F_w_mean,above_5,count_5",Gaussian,0.5481692307692307,0.08614744344340301,0.5552264740985635,0.10040587383396224,0.0,0.01739937230660682,0.0
"X3,X5,X6,mean,F_w_mean,count_3,count_5",Gaussian,0.5493846153846154,0.09597102619969469,0.5764662467804872,0.1061238913806969,0.01,0.02991948392691235,0.0
"X3,X5,X6,mean,above_4,above_5,count_3",Gaussian,0.5550153846153847,0.09490303241799063,0.5870373134396784,0.10252067425032388,0.01,0.03260429973789736,0.0
"X3,X5,X6,mean,above_4,above_5,count_5",Gaussian,0.5323076923076924,0.09457222280058657,0.5456614884455481,0.10260537717036183,0.02,0.018291637524616267,0.0
"X3,X5,X6,mean,above_4,count_3,count_5",Gaussian,0.5550153846153847,0.09490303241799063,0.5870373134396784,0.10252067425032388,0.01,0.03260429973789736,0.0
"X3,X5,X6,mean,above_5,count_3,count_5",Gaussian,0.5548923076923078,0.09351692059659483,0.5561512312288052,0.1034465520698798,0.02,0.03057075698849776,0.0
"X3,X5,X6,F_w_mean,above_4,above_5,count_3",Gaussian,0.5745230769230769,0.08897850814237449,0.6127016507657679,0.09394088037629923,0.02,0.04028800403550725,0.0
"X3,X5,X6,F_w_mean,above_4,above_5,count_5",Gaussian,0.5398,0.09447548255888259,0.5558603326143261,0.10636361227406821,0.01,0.02204570665117722,0.0
"X3,X5,X6,F_w_mean,above_4,count_3,count_5",Gaussian,0.5745230769230769,0.08897850814237449,0.6127016507657679,0.09394088037629923,0.02,0.04028800403550725,0.0
"X3,X5,X6,F_w_mean,above_5,count_3,count_5",Gaussian,0.5517846153846154,0.08812557473898779,0.5559753401495965,0.10222262493946331,0.01,0.02157324971753727,0.0
"X3,X5,X6,above_4,above_5,count_3,count_5",Gaussian,0.5521538461538461,0.09112823398698013,0.5650918235001999,0.10370324614390446,0.02,0.025492666005226372,0.0
"X3,X5,mean,F_w_mean,above_4,above_5,count_3",Gaussian,0.5815538461538463,0.0995776869566921,0.6145729202516529,0.10913419529190006,0.06,0.06801262614237114,0.0
"X3,X5,mean,F_w_mean,above_4,above_5,count_5",Gaussian,0.5437846153846153,0.09507404028489941,0.5652418831760686,0.10839573911926781,0.02,0.025077748103801145,0.0
"X3,X5,mean,F_w_mean,above_4,count_3,count_5",Gaussian,0.5815538461538463,0.0995776869566921,0.6145729202516529,0.10913419529190006,0.06,0.06801262614237114,0.0
"X3,X5,mean,F_w_mean,above_5,count_3,count_5",Gaussian,0.5505230769230769,0.09051770103788227,0.5554227443032755,0.10490571097093578,0.01,0.023695858921822577,0.0
"X3,X5,mean,above_4,above_5,count_3,count_5",Gaussian,0.5556307692307692,0.09581879347722948,0.5707444798737201,0.10858971425930729,0.02,0.03439617243626547,0.0
"X3,X5,F_w_mean,above_4,above_5,count_3,count_5",Gaussian,0.5684461538461538,0.09347404031610997,0.5859662424969373,0.11061840359774024,0.04,0.04196467478809962,0.0
"X3,X6,mean,F_w_mean,above_4,above_5,count_3",Gaussian,0.5435076923076922,0.09386609624176687,0.5804770186474084,0.104471322176716,0.01,0.023472785639743088,0.0
"X3,X6,mean,F_w_mean,above_4,above_5,count_5",Gaussian,0.5276153846153846,0.08175251294474724,0.5447874125822233,0.09628761734360122,0.0,0.006651059498993139,0.0
"X3,X6,mean,F_w_mean,above_4,count_3,count_5",Gaussian,0.5435076923076922,0.09386609624176687,0.5804770186474084,0.104471322176716,0.01,0.023472785639743088,0.0
"X3,X6,mean,F_w_mean,above_5,count_3,count_5",Gaussian,0.5336,0.08440777888378936,0.5470325996965208,0.09514130660310473,0.01,0.009987962489062974,0.0
"X3,X6,mean,above_4,above_5,count_3,count_5",Gaussian,0.5370461538461538,0.08988399624552242,0.5586511078900304,0.09719259974937441,0.02,0.015908643371791764,0.0
"X3,X6,F_w_mean,above_4,above_5,count_3,count_5",Gaussian,0.5379692307692308,0.08871865777099196,0.5589567977926541,0.09922801804561003,0.01,0.01521332905141548,0.0
"X3,mean,F_w_mean,above_4,above_5,count_3,count_5",Gaussian,0.5382,0.09035866861614794,0.5541673548495053,0.10389186296258932,0.03,0.01689151604274397,0.0
"X5,X6,mean,F_w_mean,above_4,above_5,count_3",Gaussian,0.5705230769230769,0.09109400047795092,0.6071690659728539,0.09921017606922365,0.03,0.040000070697910006,0.0
"X5,X6,mean,F_w_mean,above_4,above_5,count_5",Gaussian,0.5418153846153847,0.09193962001123698,0.5590352656047933,0.1033416940666258,0.02,0.020337473383688853,0.0
"X5,X6,mean,F_w_mean,above_4,count_3,count_5",Gaussian,0.5705230769230769,0.09109400047795092,0.6071690659728539,0.09921017606922365,0.03,0.040000070697910006,0.0
"X5,X6,mean,F_w_mean,above_5,count_3,count_5",Gaussian,0.5390769230769231,0.08794161592017108,0.5497860525525176,0.09994650639224123,0.0,0.014964800238037701,0.0
"X5,X6,mean,above_4,above_5,count_3,count_5",Gaussian,0.5486,0.09681608135773444,0.5684576981066075,0.10569762697901969,0.02,0.030488949677667798,0.0
"X5,X6,F_w_mean,above_4,above_5,count_3,count_5",Gaussian,0.5633538461538461,0.09766295864412597,0.5850535297190685,0.10842526111821708,0.03,0.043972453575265025,0.0
"X5,mean,F_w_mean,above_4,above_5,count_3,count_5",Gaussian,0.5580923076923077,0.09394902810384366,0.5792201747786406,0.1063194208461362,0.02,0.03364011593133376,0.0
"X6,mean,F_w_mean,above_4,above_5,count_3,count_5",Gaussian,0.5319846153846154,0.08848315321216162,0.5557843583943779,0.09753925869397836,0.01,0.012614180683424014,0.0
"X1,X3,X5,X6,mean,F_w_mean,above_4,above_5",Gaussian,0.5570615384615385,0.09106109399868138,0.595286710698527,0.10203191657864819,0.03,0.02877253357940668,0.0
"X1,X3,X5,X6,mean,F_w_mean,above_4,count_3",Gaussian,0.5754,0.08271816983771929,0.6233132900614886,0.08788182889184915,0.01,0.03081162535994464,0.0
"X1,X3,X5,X6,mean,F_w_mean,above_4,count_5",Gaussian,0.5570615384615385,0.09106109399868138,0.595286710698527,0.10203191657864819,0.03,0.02877253357940668,0.0
"X1,X3,X5,X6,mean,F_w_mean,above_5,count_3",Gaussian,0.5423692307692308,0.08121661298559593,0.573282275960423,0.09245564958507005,0.0,0.010437128323717015,0.0
"X1,X3,X5,X6,mean,F_w_mean,above_5,count_5",Gaussian,0.5633846153846154,0.08179842448678772,0.578913665074649,0.10056874263381632,0.01,0.02082992560146757,0.0
"X1,X3,X5,X6,mean,F_w_mean,count_3,count_5",Gaussian,0.5423692307692308,0.08121661298559593,0.573282275960423,0.09245564958507005,0.0,0.010437128323717015,0.0
"X1,X3,X5,X6,mean,above_4,above_5,count_3",Gaussian,0.5471538461538462,0.0900982698216346,0.5797090062386479,0.10371619217442485,0.01,0.02120837305750145,0.0
"X1,X3,X5,X6,mean,above_4,above_5,count_5",Gaussian,0.5330923076923078,0.09467590184694595,0.5469483824473884,0.10870410322210049,0.01,0.018771576311660265,0.0
"X1,X3,X5,X6,mean,above_4,count_3,count_5",Gaussian,0.5471538461538462,0.0900982698216346,0.5797090062386479,0.10371619217442485,0.01,0.02120837305750145,0.0
"X1,X3,X5,X6,mean,above_5,count_3,count_5",Gaussian,0.5319846153846153,0.08605111870037367,0.5383187285763601,0.10185876530061058,0.0,0.010691953626459028,0.0
"X1,X3,X5,X6,F_w_mean,above_4,above_5,count_3",Gaussian,0.5578923076923076,0.08267098973871487,0.5974567727597726,0.08803283622687201,0.01,0.01867858812005263,0.0
"X1,X3,X5,X6,F_w_mean,above_4,above_5,count_5",Gaussian,0.5573538461538462,0.08668983820112527,0.582103706322847,0.09821743320826735,0.01,0.023210856255734047,0.0
"X1,X3,X5,X6,F_w_mean,above_4,count_3,count_5",Gaussian,0.5578923076923076,0.08267098973871487,0.5974567727597726,0.08803283622687201,0.01,0.01867858812005263,0.0
"X1,X3,X5,X6,F_w_mean,above_5,count_3,count_5",Gaussian,0.5451230769230769,0.0819250790654587,0.5617027116203807,0.09639936593450826,0.01,0.012014712077514922,0.0
"X1,X3,X5,X6,above_4,above_5,count_3,count_5",Gaussian,0.5407846153846154,0.08606657530432699,0.5564041716543192,0.10049486910948298,0.0,0.013957566597907256,0.0
"X1,X3,X5,mean,F_w_mean,above_4,above_5,count_3",Gaussian,0.5654,0.09049489050272723,0.6027564571326569,0.10183860976444263,0.02,0.03446431883968348,0.0
"X1,X3,X5,mean,F_w_mean,above_4,above_5,count_5",Gaussian,0.5596769230769231,0.08824047160120103,0.5867191854865055,0.1019193857409734,0.03,0.02679010535596349,0.0
"X1,X3,X5,mean,F_w_mean,above_4,count_3,count_5",Gaussian,0.5654,0.09049489050272723,0.6027564571326569,0.10183860976444263,0.02,0.03446431883968348,0.0
"X1,X3,X5,mean,F_w_mean,above_5,count_3,count_5",Gaussian,0.5562153846153847,0.083515486286701,0.578134021858924,0.09742812660223456,0.02,0.018723042920062327,0.0
"X1,X3,X5,mean,above_4,above_5,count_3,count_5",Gaussian,0.5394615384615384,0.08950842081307048,0.5561807162240918,0.10412174538774845,0.01,0.016638672174795865,0.0
"X1,X3,X5,F_w_mean,above_4,above_5,count_3,count_5",Gaussian,0.5657692307692308,0.0823662983300313,0.5917906901428726,0.09448529821793412,0.01,0.023081089226777096,0.0
"X1,X3,X6,mean,F_w_mean,above_4,above_5,count_3",Gaussian,0.5381384615384615,0.08566186311830608,0.582796093426272,0.09063599514991709,0.01,0.012553434494117166,0.0
"X1,X3,X6,mean,F_w_mean,above_4,above_5,count_5",Gaussian,0.535476923076923,0.08906903645172025,0.5601652084720241,0.10421996742993964,0.0,0.014482649801959013,0.0
"X1,X3,X6,mean,F_w_mean,above_4,count_3,count_5",Gaussian,0.5381384615384615,0.08566186311830608,0.582796093426272,0.09063599514991709,0.01,0.012553434494117166,0.0
"X1,X3,X6,mean,F_w_mean,above_5,count_3,count_5",Gaussian,0.5353384615384615,0.08265489815703067,0.5520049642544516,0.09836511869057026,0.01,0.009258563023615829,0.0
"X1,X3,X6,mean,above_4,above_5,count_3,count_5",Gaussian,0.5233384615384616,0.079376581286956,0.5453495013477325,0.09027968679548615,0.0,0.0046130818817368135,0.0
"X1,X3,X6,F_w_mean,above_4,above_5,count_3,count_5",Gaussian,0.5404769230769231,0.08084456413572813,0.5696773926407989,0.09057387645684588,0.0,0.009531679546865068,0.0
"X1,X3,mean,F_w_mean,above_4,above_5,count_3,count_5",Gaussian,0.5411846153846155,0.08613567253374316,0.5663168538281697,0.09904507168479726,0.01,0.014187242653943555,0.0
"X1,X5,X6,mean,F_w_mean,above_4,above_5,count_3",Gaussian,0.5591384615384616,0.08523113579482407,0.5954953800444559,0.09661582069341336,0.01,0.022498392285258184,0.0
"X1,X5,X6,mean,F_w_mean,above_4,above_5,count_5",Gaussian,0.5573846153846155,0.08744621339249854,0.5831039346931702,0.09950068176164643,0.02,0.024193108494980353,0.0
"X1,X5,X6,mean,F_w_mean,above_4,count_3,count_5",Gaussian,0.5591384615384616,0.08523113579482407,0.5954953800444559,0.09661582069341336,0.01,0.022498392285258184,0.0
"X1,X5,X6,mean,F_w_mean,above_5,count_3,count_5",Gaussian,0.5471076923076924,0.07640061959536855,0.5650012012239971,0.09112015866779939,0.0,0.00833607923780133,0.0
"X1,X5,X6,mean,above_4,above_5,count_3,count_5",Gaussian,0.5375384615384615,0.08978027089188426,0.5537980430124454,0.10516068842403402,0.01,0.01602865732705605,0.0
"X1,X5,X6,F_w_mean,above_4,above_5,count_3,count_5",Gaussian,0.5499846153846153,0.0834156896399383,0.5746023182508552,0.09580057015234691,0.01,0.015461899785356836,0.0
"X1,X5,mean,F_w_mean,above_4,above_5,count_3,count_5",Gaussian,0.5621538461538461,0.08321413170836028,0.5902029653062926,0.09812366543390888,0.02,0.021845718737794506,0.0
"X1,X6,mean,F_w_mean,above_4,above_5,count_3,count_5",Gaussian,0.5261076923076923,0.0873825717529179,0.5530263717563301,0.09930867053245974,0.0,0.00981543657781514,0.0
"X3,X5,X6,mean,F_w_mean,above_4,above_5,count_3",Gaussian,0.5633846153846154,0.09865797712148847,0.5978966570035318,0.10711127337830902,0.02,0.04562714010842983,0.0
"X3,X5,X6,mean,F_w_mean,above_4,above_5,count_5",Gaussian,0.5358923076923077,0.09247601448179886,0.5543483551787621,0.1030194066641961,0.02,0.017908193988597998,0.0
"X3,X5,X6,mean,F_w_mean,above_4,count_3,count_5",Gaussian,0.5633846153846154,0.09865797712148847,0.5978966570035318,0.10711127337830902,0.02,0.04562714010842983,0.0
"X3,X5,X6,mean,F_w_mean,above_5,count_3,count_5",Gaussian,0.5394461538461538,0.09041613722020247,0.5483586327441574,0.09914028646038772,0.01,0.01753625124929925,0.0
"X3,X5,X6,mean,above_4,above_5,count_3,count_5",Gaussian,0.5382153846153845,0.09833422538290931,0.5563551510717577,0.10726436297489154,0.02,0.025568141834548253,0.0
"X3,X5,X6,F_w_mean,above_4,above_5,count_3,count_5",Gaussian,0.5524923076923077,0.09434878763296671,0.5715344062447558,0.10694456415321095,0.02,0.029958847535017985,0.0
"X3,X5,mean,F_w_mean,above_4,above_5,count_3,count_5",Gaussian,0.5485384615384615,0.09843927031844762,0.5669115191562767,0.1119034985176758,0.02,0.0326363617531934,0.0
"X3,X6,mean,F_w_mean,above_4,above_5,count_3,count_5",Gaussian,0.5267692307692308,0.09081016026359932,0.5500155835085225,0.10012683062226899,0.01,0.012611378349805413,0.0
"X5,X6,mean,F_w_mean,above_4,above_5,count_3,count_5",Gaussian,0.5458615384615384,0.09292248980965821,0.5673718629511381,0.1049592619311643,0.02,0.023760051397389126,0.0
"X1,X3,X5,X6,mean,F_w_mean,above_4,above_5,count_3",Gaussian,0.5543384615384617,0.08765880061604646,0.589275420448955,0.1003753588189479,0.03,0.022539123047497722,0.0
"X1,X3,X5,X6,mean,F_w_mean,above_4,above_5,count_5",Gaussian,0.5482461538461538,0.09276591906322586,0.574552469009588,0.10493537776067696,0.01,0.025040357983742156,0.0
"X1,X3,X5,X6,mean,F_w_mean,above_4,count_3,count_5",Gaussian,0.5543384615384617,0.08765880061604646,0.589275420448955,0.1003753588189479,0.03,0.022539123047497722,0.0
"X1,X3,X5,X6,mean,F_w_mean,above_5,count_3,count_5",Gaussian,0.5371692307692307,0.08216269615253174,0.556201230389911,0.09618881625357814,0.0,0.009464197314275502,0.0
"X1,X3,X5,X6,mean,above_4,above_5,count_3,count_5",Gaussian,0.5240307692307692,0.08549660846590114,0.5406635972550249,0.09944436055147655,0.0,0.007996123979691405,0.0
"X1,X3,X5,X6,F_w_mean,above_4,above_5,count_3,count_5",Gaussian,0.5436,0.08548233354976002,0.5678462312970981,0.09723867180096889,0.01,0.014607709871816477,0.0
"X1,X3,X5,mean,F_w_mean,above_4,above_5,count_3,count_5",Gaussian,0.5494153846153846,0.08881528734554761,0.5741590573250752,0.10300853482911601,0.01,0.02101310589973604,0.0
"X1,X3,X6,mean,F_w_mean,above_4,above_5,count_3,count_5",Gaussian,0.5209230769230769,0.08022984732857756,0.5451981679754313,0.09487627016673633,0.0,0.004580666291730706,0.0
"X1,X5,X6,mean,F_w_mean,above_4,above_5,count_3,count_5",Gaussian,0.5443846153846154,0.08548293023140202,0.5677050644507915,0.0991504177768277,0.0,0.01495146848532869,0.0
"X3,X5,X6,mean,F_w_mean,above_4,above_5,count_3,count_5",Gaussian,0.5410307692307692,0.0979003369571901,0.5610566650184051,0.10800025436069308,0.02,0.02678976543751277,0.0
"X1,X3,X5,X6,mean,F_w_mean,above_4,above_5,count_3,count_5",Gaussian,0.5343692307692308,0.0875551477945497,0.5579657367627043,0.09947631727401104,0.0,0.012729303776835343,0.0
